,imdb_title_id,title,year,genre,duration,country,language,actors,avg_vote,votes,description,director
44,tt0004838,The Wrath of the Gods,1914,"Drama, Romance",56,USA,English,"Sessue Hayakawa, Tsuru Aoki, Frank Borzage, Kisaburô Kurihara, Henry Kotani, Gladys Brockwell, Herschel Mayall",5.7,138,An American sailor falls in love with a fisherman's daughter and convinces her that Jesus is more powerful than the gods who have cursed her.,Reginald Barker
45,tt0004872,Alias Jimmy Valentine,1915,"Crime, Drama",65,USA,English,"Robert Warwick, Robert Cummings, Alec B. Francis, Frederick Truesdell, Ruth Shepley, Johnny Hines, D.J. Flanagan, Walter Craven, John Boone, George Cummings, Thomas Mott Osborne",6.6,206,"After robbing a bank, a criminal is wrongfully pardoned from prison.",Maurice Tourneur
46,tt0004873,Alice in Wonderland,1915,"Adventure, Family, Fantasy",52,USA,English,"Viola Savoy, Herbert Rice, Harry Marks, Louis Merkle, William Tilden",6.2,394,Alice goes with her sister to a picnic and then she falls asleep and starts dreaming about a wonderland full of talking animals and walking playing cards.,W.W. Young
47,tt0004972,Nascita di una nazione,1915,"Drama, History, War",195,USA,None,"Henry B. Walthall, Lillian Gish, Mae Marsh, Miriam Cooper, Mary Alden, Ralph Lewis, George Siegmann, Walter Long, Robert Harron, Wallace Reid, Joseph Henabery, Elmer Clifton, Josephine Crowell, Spottiswoode Aitken, George Beranger",6.3,22213,"The Stoneman family finds its friendship with the Camerons affected by the Civil War, both fighting in opposite armies. The development of the war in their lives plays through to Lincoln's assassination and the birth of the Ku Klux Klan.",D.W. Griffith
48,tt0005060,Carmen,1915,Drama,59,USA,English,"Geraldine Farrar, Wallace Reid, Pedro de Cordoba, Horace B. Carpenter, William Elmer, Jeanie Macpherson, Anita King, Milton Brown, Tex Driscoll",6.4,894,"In order to help her smuggler kinsmen, a sultry gypsy seduces and corrupts an officer of the Civil Guard turning him into a traitor and murderer.",Cecil B. DeMille
49,tt0005078,The Cheat,1915,"Drama, Romance",59,USA,English,"Fannie Ward, Sessue Hayakawa, Jack Dean, James Neill, Yutaka Abe, Dana Ong, Hazel Childers, Arthur H. Williams",6.6,2305,"A venal, spoiled stockbroker's wife impulsively embezzles $10,000 from the charity she chairs and desperately turns to a Burmese ivory trader to replace the stolen money.",Cecil B. DeMille
50,tt0005149,The Coward,1915,"Drama, History, War",77,USA,English,"Frank Keenan, Charles Ray, Gertrude Claire, Patricia Palmer, Nick Cogley, Charles K. French, Minnie Devereaux",6.0,244,"Colonel Winslow, veteran of the Mexican War, hopes for a great future for his only son, Frank. At the outbreak of the Civil War, a recruiting station is opened in the Virginia village where...","Reginald Barker, Thomas H. Ince"
51,tt0005339,La vampira,1915,Drama,67,USA,English,"Runa Hodges, Mabel Frenyear, Edward José, May Allison, Clifford Bruce, Theda Bara, Victor Benoit, Frank Powell, Minna Gale, Creighton Hale",5.8,783,A married diplomat falls hopelessly under the spell of a predatory woman.,Frank Powell
52,tt0005402,The Golden Chance,1915,Drama,74,USA,English,"Cleo Ridgely, Wallace Reid, Horace B. Carpenter, Ernest Joy, Edythe Chapman, Raymond Hatton, William Elmer, Mrs. Lewis McCord",6.4,187,Mary Denby becomes a seamstress after her husband Steve wastes their money on booze. Her employer provides her as an escort to accompany millionaire Roger Manning. Her husband tries ...,Cecil B. DeMille
53,tt0005529,Hævnens Nat,1916,"Crime, Drama, Horror",100,Denmark,,"Benjamin Christensen, Karen Caspersen, Peter Fjelstrup, Charles Wilken, Ulla Johansen, Jon Iversen, Aage Schmidt, Mathilde Nielsen, Carl Gottschalksen, Grethe Brandes, Elith Pio, Fritz Lamprecht, Osvald Helmuth, Otto Reinwald, Jørgen Lund",6.8,268,"A criminal escapes from prison, however a betrayal leads to his second arrest.",Benjamin Christensen
54,tt0005557,The Italian,1915,Drama,72,USA,English,"George Beban, Clara Williams, J. Frank Burke, Leo Willis, Fanny Midgley",6.6,293,An immigrant leaves his sweetheart in Italy to find a better life across the sea in the grimy slums of New York. They are eventually reunited and marry. But life in New York is hard and ...,Reginald Barker
55,tt0005680,Maciste,1915,Adventure,67,Italy,Italian,"Bartolomeo Pagano, Leone Papa, Clementina Gay, Amelia Chellini, Didaco Chellini, Ada Marangoni",5.9,130,"A young girl, pursued by a band of conspirators, hides in a movie theatre where she watches the film Cabiria. She determines to seek the aid of that film's strongman, Maciste. When she ...","Luigi Romano Borgnetto, Vincenzo Denizot"
56,tt0005719,Martyrs of the Alamo,1915,"Drama, History, War",71,USA,English,"Sam De Grasse, Allan Sears, Walter Long, Alfred Paget, Fred Burns, John T. Dillon, Juanita Hansen, Ora Carew, Tom Wilson, Augustus Carney",5.6,138,The story of the defense of the mission-turned-fortress by 185 Texans against an overwhelming Mexican army in 1836.,Christy Cabanne
57,tt0005809,The Nigger,1915,Drama,50,USA,English,"William Farnum, Claire Whitney, George De Carlton, Henry Armetta",6.1,300,"Philip Morrow grows to manhood in the belief that the blood in his veins is the most aristocratic in the South. ""Clif"" Noyes, a distiller of whiskey of the fiery brand manufactured for ...",Edgar Lewis
58,tt0005916,Posle smerti,1915,Drama,46,Russia,Russian,"Vitold Polonsky, Olga Rakhmanova, Vera Karalli, Mariya Khalatova, Tamara Gedevanova, Marfa Kassatskaya, Georg Asagaroff",6.9,794,"Andrei lives a secluded life with his aunt, studying and thinking about his now-deceased mother. His friend Tsenin is concerned, and tries to get Andrei to accompany him to social events. ...",Yevgeny Bauer
59,tt0005951,Rapsodia satanica,1917,"Drama, Fantasy, Horror",55,Italy,,"Lyda Borelli, Andrea Habay, Ugo Bazzini, Giovanni Cini",6.9,597,"A Faustian tale about an old woman who makes a pact with Mephisto to regain her youth, in return she must stay away from love. After the deal she meets two brothers who fall in love with her.",Nino Oxilia
60,tt0005960,La rigenerazione,1915,"Biography, Crime, Drama",72,USA,English,"John McCann, James A. Marcus, Maggie Weston, Harry McCoy, Rockliffe Fellowes, William Sheer, Carl Harbaugh, Anna Q. Nilsson",6.8,1110,A boy surrounded by violence grows up to become an infamous gangster.,Raoul Walsh
61,tt0006206,I vampiri,1915,"Action, Adventure, Crime",421,France,French,"Musidora, Édouard Mathé, Marcel Lévesque, Jean Aymé, Fernand Herrmann, Stacia Napierkowska, Renée Carl, Suzanne Delvé, Georgette Faraboni, Jacques Feyder, Fridolin, Rita Herlor, Émile Keppens, Louise Lagrange, Suzanne Le Bret",7.3,4166,An intrepid reporter and his loyal friend battle a bizarre secret society of criminals known as The Vampires.,Louis Feuillade
62,tt0006327,Young Romance,1915,Comedy,59,USA,English,"Edith Taliaferro, Florence Dagmar, Tom Forman, Frederick Wilson, Al Ernest Garcia, Marshall Mackaye, Harry De Vere, J. Parks Jones, Violet Drew, Mrs. Lewis McCord, Gertrude Kellar, Charles Wells, Dorothy Abril, Miss White, Raymond Hatton",5.9,151,"Young Romance, released in 1915, is a recent rediscovery that forever silences the claim that refined comedy cannot be conveyed via the screen. This disguise plot, worthy of an Elizabethan ...",George Melford
63,tt0006333,"20,000 Leagues Under the Sea",1916,"Action, Adventure, Sci-Fi",105,USA,English,"Dan Hanlon, Edna Pendleton, Curtis Benton, Allen Holubar, Matt Moore, Jane Gail, Howard Crampton, William Welsh, Lois Alexander, Wallis Clark",6.2,1501,A French professor and his daughter accompany Captain Nemo on an adventure aboard a submarine.,Stuart Paton
64,tt0006509,The Children in the House,1916,Drama,50,USA,English,"Norma Talmadge, Alice Wilson, Jewel Carmen, William Hinckley, W.E. Lawrence, George C. Pearce, Eugene Pallette, Walter Long, Alva D. Blake, Georgie Stone, Violet Radcliffe, 'Baby' Carmen De Rue, Francis Carpenter, Ninon Fovieri",4.5,559,Roy Somerville has turned out a rather interesting story that will hold the interest of the majority of audiences as produced by the Triangle-Fine Arts Company. It is a five-reel feature ...,"Chester M. Franklin, Sidney Franklin"
65,tt0006517,Civilization,1915,Drama,85,USA,English,"Howard Hickman, Enid Markey, Lola May, Kate Bruce, J. Frank Burke, Claire Du Brey, George Fisher, Charles K. French, Thomas H. Ince, Herschel Mayall, Fanny Midgley, J. Barney Sherry, Jerome Storm, Ethel Ullman, Woodrow Wilson",6.0,283,Christ takes on the form of a pacifist count to end a senseless war.,"Reginald Barker, Thomas H. Ince"
66,tt0006589,The Devil's Needle,1916,Drama,59,USA,English,"Tully Marshall, Norma Talmadge, Marguerite Marsh, F.A. Turner, Howard Gaye, John E. Brennan, Paul Le Blanc",6.8,123,"Wynne Mortimer, a pampered society girl and daughter of William Mortimer, a prominent business man, chances to meet David White, a young artist whose fame is already assured, at an art ...",Chester Withey
67,tt0006617,Dödskyssen,1916,"Comedy, Crime, Drama",60,Sweden,,"Victor Sjöström, Albin Lavén, Mathias Taube, Wanda Rothgardt, Jenny Tschernichin-Larsson",6.1,199,Dr Monro is found dead in his home. Three people are testifying before the police about what happened.,Victor Sjöström
68,tt0006688,Flirting with Fate,1916,"Adventure, Comedy",57,USA,English,"Douglas Fairbanks, Jewel Carmen, Howard Gaye, W.E. Lawrence, George Beranger, Dorothy Haydel, Lillian Langdon, Wilbur Higby, J.P. McCarty",6.4,143,"In the midst of an emotional depression, a man hires a murderer to kill him. But the despair soon passes, and the man must now escape the killer he's hired to end his life.",Christy Cabanne
69,tt0006731,Going Straight,1916,"Crime, Drama",60,USA,English,"Norma Talmadge, Ralph Lewis, Ninon Fovieri, Francis Carpenter, Fern Collier, Ruth Handforth, Eugene Pallette, Georgie Stone, Kate Toncray, 'Baby' Carmen De Rue, Violet Radcliffe",5.3,609,"A man and his wife both have criminal pasts, but have quit crime and are now respectable citizens. One day a member of their old gang shows up and threatens to expose them if they don't ...","Chester M. Franklin, Sidney Franklin"
70,tt0006736,The Good Bad-Man,1916,"Romance, Western",50,USA,English,"Douglas Fairbanks, Sam De Grasse, Pomeroy Cannon, Joseph Singleton, Bessie Love, Mary Alden, George Beranger, Fred Burns",6.6,166,"An outlaw calling himself Passin' Through halts his ""evil"" ways long enough to help out some children in difficulty.",Allan Dwan
71,tt0006745,Gretchen the Greenhorn,1916,"Crime, Drama, Romance",58,USA,English,"Dorothy Gish, Ralph Lewis, Eugene Pallette, Elmo Lincoln, Frank Bennett, Georgie Stone, Kate Bruce",5.7,479,A kindly Dutch immigrant and her bumbling father are blackmailed by a gang of counterfeiters.,"Chester M. Franklin, Sidney Franklin"
72,tt0006753,The Half-Breed,1916,Western,73,USA,English,"Douglas Fairbanks, Alma Rubens, Sam De Grasse, Tom Wilson, Frank Brownlee, Jewel Carmen, George Beranger",6.6,147,An outcast named Lo Dorman encounters a young woman lost in the woods. He defends her from danger in the forest and from Sheriff Dunn.,Allan Dwan
73,tt0006780,Hell's Hinges,1916,"Romance, Western",64,USA,English,"William S. Hart, Clara Williams, Jack Standing, Alfred Hollingsworth, Robert McKim, J. Frank Burke, Louise Glaum",6.8,836,"In the wayward western town known as Hell's Hinges, a local tough guy is reformed by the faith of a good woman.","Charles Swickard, William S. Hart"
74,tt0006809,His Picture in the Papers,1916,Comedy,62,USA,English,"Douglas Fairbanks, Clarence Handyside, Rene Boucicault, Jean Temple, Charles Butler, Loretta Blake, Homer Hunt, Helena Rupport",5.9,127,"A young man can only get the woman he loves if he becomes famous and manages to get his picture in the newspapers. He determines to let nothing stand in the way of his doing exactly that, ...",John Emerson
75,tt0006826,Hoodoo Ann,1916,"Comedy, Drama, Romance",65,USA,English,"Mae Marsh, Robert Harron, William H. Brown, Wilbur Higby, Loyola O'Connor, Mildred Harris, Pearl Elmore, Anna Dodge, Charles Lee, Elmo Lincoln, Robert Lawler, Carl Stockdale",5.6,837,"A little orphan girl believes that her life is falling apart. It seems that everything that could possibly go wrong does go wrong. However, certain things happen that begin to make her ...",Lloyd Ingraham
76,tt0006864,Intolerance,1916,"Drama, History",163,USA,English,"Lillian Gish, Mae Marsh, Robert Harron, F.A. Turner, Sam De Grasse, Vera Lewis, Mary Alden, Eleanor Washington, Pearl Elmore, Lucille Browne, Julia Mackley, Miriam Cooper, Walter Long, Tom Wilson, Ralph Lewis",7.8,13875,"The story of a poor young woman, separated by prejudice from her husband and baby, is interwoven with tales of intolerance from throughout history.",D.W. Griffith
77,tt0006886,Judex,1916,"Adventure, Crime",300,France,French,"René Cresté, Musidora, René Poyen, Édouard Mathé, Gaston Michel, Yvonne Dario, Yvette Andréyor, Juliette Clarens, Jean Devalde, Georges Flateau, Louis Leubas, Marcel Lévesque, Olinda Mano",7.4,867,A twelve part serial following the adventures of the masked vigilante Judex as he fights against criminals led by the corrupt banker Favrauxom.,Louis Feuillade
78,tt0007047,The Matrimaniac,1916,"Comedy, Romance",46,USA,English,"Douglas Fairbanks, Constance Talmadge, Wilbur Higby, Fred Warren, Clyde E. Hopkins, Winifred Westover",6.0,573,"A young couple attempts to elope, with the bride's irate father in hot pursuit. The train stops briefly and the young man dashes off to find a minister, but before he can get himself and ...",Paul Powell
79,tt0007183,Pikovaya dama,1916,"Drama, Fantasy, Horror",63,Russia,Russian,"Tamara Duvan, Ivan Mozzhukhin, Vera Orlova, Nikolai Panov, Polycarpe Pavloff, Yelizaveta Shebueva",7.0,610,"While hosting a game of cards one night, Narumov tells his friends a story about his grandmother, a Countess. As a young woman, she had once incurred an enormous gambling debt, which she ...",Yakov Protazanov
80,tt0007257,Reggie Mixes In,1916,"Action, Comedy, Drama",50,USA,English,"Douglas Fairbanks, Bessie Love, Joseph Singleton, William Lowery, Wilbur Higby, Frank Bennett, Allan Sears, Lillian Langdon, Alma Rubens, Alberta Lee, Tom Wilson",4.7,564,"Reggie, a wealthy young man about town, is eager for excitement, so he takes to visiting the rougher sections of the city in search of thrills. He meets and falls for a cabaret singer, but ...",Christy Cabanne
81,tt0007260,The Return of Draw Egan,1916,"Action, Adventure, Romance",50,USA,English,"William S. Hart, Margery Wilson, Robert McKim, Louise Glaum, J.P. Lockney",6.5,141,"Outlaw leader ""Draw"" Egan, believed dead, turns up in the town of Yellow Dog. The townsfolk believe him to be William Blake, a strong and law-abiding man. They appoint him sheriff to rid ...",William S. Hart
82,tt0007309,Schuhpalast Pinkus,1916,Comedy,45,Germany,German,"Ernst Lubitsch, Else Kentner, Guido Herzfeld, Ossi Oswalda, Hanns Kräly, Fritz Rasp, Erich Schönfelder",5.6,183,"Sally Pinkus is an German-Jewish boy who takes a job as a shoe store clerk after being expelled from school for goofing around. Soon fired for trying to court the owner's daughter, Pinkus ...",Ernst Lubitsch
